lat,long,dist_met_station,Temp_30,Temp_15,Temp_7,Wind_30,Wind_15,Wind_7,Hum_30,Hum_15,Hum_7,Prcp_30,Prcp_15,Prcp_7,big_fire
36.40916667,-106.2977778,56744.29913,19.14210526,19.82227222,19.16589862,3.821662763,4.025646794,3.786635945,27.19906323,29.06974128,33.76036866,22.4,22.4,22.4,0
32.94023949,-88.54778756,56631.7509,13.52933333,12.16574586,11.48888889,3.905666667,4.077348066,3.786666667,65.24,66.20441989,65.73333333,0.0,0.0,0.0,0
31.0533,-84.8737,38205.42113,22.66503906,24.4556962,25.15319149,2.525317693,3.009704641,3.105957447,75.33452381,72.93396226,75.74129353,90.2,0.0,0.0,0
31.89223018,-89.07949708,52923.60361,9.895664336,7.466666667,7.855952381,1.961484594,1.98005618,2.219161677,70.19354839,68.58591549,69.69461078,0.0,0.0,0.0,0
34.0000088,-89.70391992,45310.84061,6.253745318,5.35453695,8.532258065,2.028246445,1.82173913,2.04989899,68.57019767,71.11904762,74.36235294,0.0,0.0,0.0,0
31.50894866,-89.71237668,36345.09839,10.95932679,10.91183099,5.986666667,2.059747546,1.768450704,1.352727273,72.39551192,73.2,68.00606061,0.0,0.0,0.0,0
33.2126,-83.3199,66286.28348,11.87319444,13.98277778,13.49285714,2.906805556,2.925555556,3.174404762,68.04560811,67.33445946,60.6,424.9,207.5,29.0,0
32.8237684,-96.0853059,20736.65151,18.51856639,20.98220141,20.43819095,4.921151586,5.228805621,5.60201005,60.47708578,61.17330211,58.26130653,37.2,20.9,7.4,0
32.29810997,-84.70052654,28465.0025,14.64613936,14.74747387,15.38095823,1.810404896,1.087979094,0.490786241,78.57060101,74.85908319,82.49006623,165.2,35.7,17.6,0
35.52801666,-82.71281666,71456.74561,4.310881543,6.444424297,9.553598485,1.957280661,1.937114338,2.015749526,59.3553563,65.24469067,59.57874016,43.6,30.4,12.2,0
37.875,-121.6961111,22151.08081,15.97113276,16.24807692,15.31188119,3.95956151,4.238461538,4.706930693,62.7804878,63.33894231,69.27227723,0.0,0.0,0.0,0
33.34375,-94.53125,50280.69501,28.9293883,30.56630728,30.57740113,2.564361702,2.735040431,2.475141243,66.824,60.02156334,56.51412429,72.6,0.0,0.0,0
33.3003,-110.4348,89530.87369,24.65797101,24.88068182,24.16564417,3.830434783,4.225568182,4.373619632,25.29855072,23.05397727,26.77300613,0.0,0.0,0.0,0
33.88711726,-88.83669107,53890.63005,20.07862069,19.74444444,21.38554217,2.444722222,2.556338028,2.395061728,65.70694444,69.61126761,76.38271605,70.9,38.1,37.6,0
33.95237002,-93.23495998,40781.50114,26.7826087,27.15649867,27.15075377,1.969130435,2.066843501,2.049748744,75.4024961,75.42105263,77.50549451,81.4,60.2,58.7,0
31.664194,-94.997063,28864.56687,26.77413219,26.98393195,27.062,2.480391221,2.561800948,3.11743487,62.02528626,64.88720379,66.57114228,61.2,57.3,49.9,0
29.99971999,-97.60082998,27971.56185,30.0204461,30.2744186,29.88866799,3.725371747,3.624930233,4.140954274,57.0320632,53.97023256,52.36580517,181.1,180.6,0.0,0
17.969784,-66.910782,62855.1864,26.09541284,26.4222973,26.46969697,3.907977737,3.77862069,3.608461538,82.27324478,82.14385965,82.55384615,0.0,0.0,0.0,0
41.4979,-74.0677,20307.24432,5.573766816,9.481967213,12.31336406,2.865765766,2.840046838,2.682949309,62.79885714,62.01886792,64.10280374,73.9,13.5,8.7,0
32.73277664,-103.1699982,5976.012262,27.21275168,28.43266332,29.32727273,6.003131991,5.802512563,6.51969697,45.66213152,48.96907216,44.34920635,5.0,2.0,0.0,1
35.1333,-82.6833,35678.44439,15.22932406,18.38985201,18.7884058,2.790452261,2.725690021,3.615458937,67.50177096,63.87378641,58.75242718,78.7,1.8,0.6,0
18.191408,-66.626381,63038.76118,24.50152439,24.72392638,24.89240506,4.228834356,3.523219814,2.985350318,77.94915254,76.60625,75.72903226,0.0,0.0,0.0,0
29.3781,-81.9214,37050.3158,20.01512968,18.44331395,17.09345794,1.621963636,1.997807018,2.1378125,79.73745455,79.52046784,78.01875,0.0,0.0,0.0,0
42.82246272,-108.827747,8362.0922,21.13727735,22.35640394,21.57853107,3.005343511,2.867980296,2.872881356,35.31679389,35.36699507,31.91525424,0.3,0.3,0.0,0
37.7817,-108.8483,56229.36883,19.6191067,19.57402597,19.25,2.597022333,2.681818182,2.688333333,52.94022416,44.14805195,45.05,29.7,1.5,1.5,0
32.24319,-95.79671999,39065.61904,21.66295265,19.15277778,19.8245614,1.995961003,1.599722222,1.530994152,72.41643454,69.28888889,70.63157895,0.0,0.0,0.0,0
34.6156,-93.0797,36164.33685,25.64921466,22.93971631,19.82706767,3.335555556,3.145620438,2.522307692,58.6752988,55.46484375,61.72321429,88.1,79.7,79.7,0
30.6924,-82.0596,41332.40433,26.27986111,26.73638889,28.1452381,3.093055556,2.801388889,2.681547619,74.88651316,78.20805369,73.40522876,342.5,222.4,22.4,0
30.65444,-84.91139,40731.56327,25.6654504,27.57920792,28.28970588,2.76009122,1.977475248,2.303921569,65.79019384,63.33168317,66.48529412,39.8,8.6,8.6,0
35.01916667,-93.85055556,58017.64357,24.07912458,24.92720307,25.64197531,1.237373737,0.992720307,0.940123457,78.30573248,75.99530516,76.0,197.2,55.1,0.0,0
33.21221977,-84.79136475,33624.08188,4.760584677,5.730174081,5.859437751,2.467086694,2.49245648,2.154618474,70.81963596,77.72402938,83.39035088,0.0,0.0,0.0,0
42.61732459,-73.67483777,17637.09829,23.47834941,24.01474359,24.24019139,2.960450161,2.509615385,1.900956938,67.85524862,65.85682327,62.33014354,26.0,6.6,0.0,0
36.8297,-83.8914,32993.57763,13.03636364,10.51233244,9.232544379,1.900253165,1.742091153,1.66035503,72.3962804,68.57142857,64.26347305,86.0,2.5,0.0,0
31.2938984,-97.353721,16552.64354,25.67432052,26.4464455,26.08853119,3.997610122,4.598862559,4.019114688,68.82661668,71.20758294,74.34205231,130.9,67.9,24.2,0
33.928148,-85.820398,24654.87605,24.0346908,22.55534532,22.83229814,1.495424837,1.701892148,1.952380952,70.1965812,70.43424787,71.40786749,97.5,85.3,0.0,0
39.13611111,-123.545,29908.12894,17.60346205,20.4569863,21.90238095,2.286551265,2.07260274,1.689880952,49.23435419,41.01917808,37.45833333,0.0,0.0,0.0,1
25.95055556,-97.5528,31590.62379,29.52522293,29.79702233,29.32121212,4.96,5.079652605,4.665656566,70.09426752,72.07444169,73.9040404,52.2,50.7,50.7,0
31.23155402,-89.46166463,28833.51411,12.01690962,12.19787234,12.7222973,2.695474453,3.059574468,3.431756757,71.1459854,72.55015198,68.58783784,0.0,0.0,0.0,0
46.92203222,-94.63540173,29841.37663,6.776645042,8.570500928,10.70517928,3.477201112,3.416604824,4.231474104,52.01392111,50.60408922,52.73505976,0.0,0.0,0.0,0
36.96652,-118.68516,53472.82353,22.88948824,21.28038674,22.53117647,3.540802213,3.259392265,3.128823529,27.10235131,24.49447514,25.14705882,4.9,0.0,0.0,0
37.10638889,-90.49,37719.86771,9.134571723,10.1284689,7.739153439,4.009194215,4.316507177,3.695767196,74.08182784,67.58851675,66.77248677,129.0,33.3,24.1,1
46.52556179,-93.56179044,45729.53625,3.127629734,2.788135593,4.743902439,3.310518934,3.322316384,3.559146341,63.15797101,63.41690962,63.7515528,22.5,6.7,6.4,0
38.25221565,-81.34804884,25412.49329,7.531283906,8.513296903,9.516666667,2.984153005,3.206055046,3.26539924,65.07586837,62.07763401,64.37022901,216.4,104.5,66.9,0
44.0,-69.98333333,22118.14354,9.554744526,10.87719298,11.32026144,2.706423358,2.325146199,2.181045752,69.19080068,68.43356643,64.95588235,99.8,42.3,2.9,0
31.7727778,-109.33,98305.24802,25.81758242,26.32876712,28.20294118,4.177115118,4.110249307,3.882352941,17.11436541,19.12044818,15.84337349,0.0,0.0,0.0,1
32.4117,-103.5983,46774.51152,27.57251908,29.73195876,31.31460674,4.905357143,4.943523316,4.532954545,48.63471503,42.71428571,35.65116279,22.1,0.0,0.0,0
36.86,-119.6288889,11977.32623,24.82827869,25.18198925,25.84302326,2.708196721,2.316129032,2.184883721,47.16689466,48.77628032,46.30813953,0.0,0.0,0.0,0
35.50766666,-79.38466666,27080.66829,3.413457077,4.652416357,4.037924152,2.303109049,2.201115242,2.091417166,62.53728992,63.18376068,62.85152838,0.0,0.0,0.0,0
37.76954,-119.6753,65910.40861,13.10638298,12.86449864,13.62424242,2.651861702,2.662872629,2.213333333,35.25866667,35.66847826,27.61585366,0.0,0.0,0.0,1
39.0464,-122.5333,58217.22204,17.98034301,21.19728261,22.34114286,2.171635884,1.814402174,1.700571429,48.91292876,39.18478261,36.78285714,0.0,0.0,0.0,1
37.22,-77.4917,4171.89893,13.41340782,12.03899721,10.00595238,3.33699284,3.181632653,3.303488372,53.80048077,51.55897436,44.22093023,0.0,0.0,0.0,0
64.8667,-155.3667,75874.00049,13.72623377,14.77113924,20.15487805,2.245844156,2.168860759,2.070731707,58.93202614,60.8516624,53.40243902,0.0,0.0,0.0,1
32.26194001,-104.075,74888.18315,14.07259615,13.28192534,12.56087824,4.713605769,5.278781925,4.967864271,39.72647489,43.455,37.79149798,0.0,0.0,0.0,0
36.975,-120.6619444,36829.98728,28.23423423,28.23717949,29.24637681,2.184384384,2.177564103,1.686956522,44.95495495,45.96794872,47.11594203,0.0,0.0,0.0,1
37.5822,-83.3553,3776.24369,13.54332085,12.02977099,9.412041885,2.599120603,2.559438776,2.838421053,58.94891443,53.66326531,49.73157895,35.8,11.7,10.2,0
32.47498611,-82.78598333,21144.52634,10.48444444,14.3410943,13.33190578,2.465460317,2.314901048,2.275802998,61.49642218,62.82989691,64.49850746,0.0,0.0,0.0,0
65.3978,-141.5389,70942.91005,14.83609551,15.56648199,18.8373494,1.626264045,1.603601108,1.780120482,48.23044097,50.25484765,42.35542169,11.6,11.6,0.0,1
42.7248,-76.0024,46637.8357,2.789563365,6.465938865,7.628787879,4.487007455,4.497379913,5.438888889,70.57520092,68.41686183,64.88324873,33.8,11.4,5.8,0
27.84,-81.61,20945.64866,30.3,31.0729927,31.60810811,3.265397924,3.563970588,3.120547945,64.76470588,63.13970588,64.4109589,0.0,0.0,0.0,0
47.8647,-95.1561,43872.50277,8.77037037,10.22592593,10.22222222,3.691805556,3.495555556,2.587301587,51.81153305,51.25561798,52.07099391,0.0,0.0,0.0,0
45.2852,-107.7643,89003.38507,23.7420026,22.51790281,22.83154762,3.446814044,3.820716113,2.211904762,38.04291287,37.90537084,33.5297619,0.8,0.5,0.0,0
35.1168252,-101.8483164,18179.2471,25.41674208,28.85252525,30.17982456,6.785701357,6.984848485,6.655263158,50.68563433,39.05273834,32.95154185,85.8,0.0,0.0,0
32.04276,-96.36865,3149.378505,25.91125131,27.38369565,27.44151786,5.037513172,5.960566449,5.338565022,71.79346681,69.44880174,70.85201794,79.7,7.3,6.8,0
35.72031667,-80.8514,10313.81569,22.15369433,22.86733556,23.09862259,1.672419028,1.6909699,1.375206612,76.08312086,74.69501134,77.71060172,83.4,2.8,2.8,0
28.09,-80.97,31467.66133,17.09251701,17.77150538,13.2183908,3.589972145,3.624250681,4.296491228,78.0096,79.64820847,76.51408451,0.0,0.0,0.0,0
35.85133,-83.39967,53104.64626,15.95,17.13970037,16.0034632,2.846729858,2.731638418,3.133913043,62.17015209,62.52083333,55.86784141,133.8,70.2,8.6,0
31.1946105,-89.23535113,31598.79472,26.41891892,26.208,26.84971098,1.059324324,0.9464,0.957803468,56.54459459,55.92,57.58381503,13.5,1.3,0.0,0
36.34451002,-78.90305998,9820.440647,11.165347,14.44641193,19.23493976,2.95526561,3.399626866,4.612877264,47.30235849,46.71669794,46.98782961,0.0,0.0,0.0,0
35.515,-88.48167002,98961.80554,9.425452856,13.72330548,16.466,3.828936368,3.976787372,4.323,57.48304691,56.5088208,58.894,67.9,52.1,50.8,0
38.36694444,-122.2719444,17106.49084,11.88957576,11.69727723,11.53862434,3.691515152,3.543069307,3.378835979,78.06847545,76.73036649,78.30898876,7.0,2.8,2.0,0
31.67048886,-89.89199965,57664.62365,6.504950495,6.989518414,10.24424242,2.463366337,2.590651558,2.71030303,66.89533239,64.39376771,75.1030303,0.0,0.0,0.0,0
30.45638889,-88.79333333,12656.66794,26.03342152,27.82918089,29.76521739,4.093374558,4.345719178,2.794565217,76.01872659,75.93109541,65.15340909,18.4,16.0,0.0,0
31.90625,-95.41875,49238.81613,10.1444898,10.981893,12.84311927,4.483744856,4.501666667,5.530555556,58.32217573,55.55364807,48.7962963,0.0,0.0,0.0,0
34.02970105,-98.43574476,7720.374229,19.62262405,19.60595668,20.36875,5.233895447,4.795108696,3.339013453,74.27908938,71.18297101,64.97309417,441.1,166.8,57.4,0
35.12023,-93.71452998,58287.38613,27.07630923,27.85498783,26.32184466,1.256857855,1.210705596,1.224757282,67.1289507,66.13613861,72.91457286,53.8,41.0,35.4,0
43.042626,-74.0402484,38299.35116,5.340391459,8.42322695,8.468085106,3.395729537,3.611702128,3.76212766,61.98969072,59.35460993,46.80851064,166.8,51.2,3.0,0
40.159395,-92.341273,18413.57488,3.607829181,4.921090047,7.64028436,5.165952381,5.139856802,5.833333333,64.3402439,62.17401961,66.40201005,16.6,4.6,4.1,0
34.95,-119.7343,74028.95014,14.83594406,15.50642458,15.31927711,3.425734266,3.446089385,3.710843373,79.05594406,78.31564246,78.31325301,0.0,0.0,0.0,1
34.8586,-85.0738,22617.28583,14.29520624,11.91252955,13.29444444,2.374969475,2.068974359,1.917127072,63.77177914,56.74102564,56.16574586,93.2,0.0,0.0,0
33.9086,-85.4014,53523.87494,25.86025105,24.63193277,24.42560976,1.70153417,1.840056022,1.814634146,66.09620991,65.6300578,59.29192547,9.7,8.9,0.0,1
33.9125,-79.5125,59394.93484,7.458565154,6.050447761,5.737062937,3.111713031,3.121492537,3.699300699,73.53264095,72.52134146,63.51408451,0.0,0.0,0.0,0
43.0574,-113.2933,81970.50703,16.62328767,14.64197531,12.6,2.596575342,2.708641975,3.1475,60.69863014,63.01234568,65.55,0.0,0.0,0.0,1
48.73324987,-96.62654157,23863.00669,4.546099291,6.467236467,7.67494824,5.523735225,6.343304843,6.972256729,58.37086093,50.50807217,39.02691511,0.0,0.0,0.0,1
31.1561,-84.8347,61272.59697,26.01447178,27.12643678,27.29746835,4.154833597,4.342378049,3.640425532,60.95846645,60.72477064,54.05714286,0.0,0.0,0.0,0
18.119322,-65.417709,79116.3334,25.26790831,25.41846154,25.09189189,4.304011461,4.107692308,3.908648649,75.01862464,74.71076923,77.22702703,24.2,16.7,14.9,0
41.002,-78.4123,5219.888839,10.3082423,12.35876993,16.36801802,2.983366534,2.654587156,2.013963964,69.31557789,63.54965358,69.69406393,83.3,13.2,10.9,0
41.6499,-118.6335,108085.339,21.64535519,20.73123288,23.03450292,3.273497268,3.010684932,2.687134503,33.51229508,34.61369863,27.47368421,1.0,0.0,0.0,1
28.24613175,-96.98179403,19042.1621,25.00947653,25.42268245,24.30806452,6.001263538,5.440631164,4.415053763,81.59626719,76.08057851,64.72043011,0.5,0.5,0.5,0
35.06805556,-84.5975,45713.34941,7.679499072,7.347544022,7.488095238,2.789378479,3.172752549,2.903571429,64.08754028,63.59725159,62.48875256,0.0,0.0,0.0,0
33.993188,-98.63358,13084.55615,26.12413452,26.30466531,25.2740458,5.025324028,4.781481481,4.931923077,73.054,70.86804124,77.92664093,344.4,132.6,131.6,1
33.36443001,-94.55698,66584.19648,29.19194757,29.45463138,28.29795918,2.982397004,2.695085066,2.252040816,60.63451537,59.14923954,64.48966942,0.0,0.0,0.0,0
42.25,-113.735,34297.39149,16.62328767,14.64197531,12.6,2.596575342,2.708641975,3.1475,60.69863014,63.01234568,65.55,0.0,0.0,0.0,0
30.77908398,-104.2865874,52496.16142,18.53258427,19.31359773,19.64662577,4.269241573,4.044192635,3.738650307,37.10533708,44.6203966,42.18404908,0.0,0.0,0.0,1
28.71556,-81.80195,11927.67224,14.87801339,17.02951168,16.49744681,2.414620536,2.559872611,3.028510638,69.94049008,70.61797753,70.3018018,44.3,20.6,20.6,0
32.6546875,-84.8426005,17989.98289,24.91764706,24.07922705,24.0741784,2.356422569,2.527294686,2.622065728,72.48959608,69.23399015,73.92822967,63.4,52.5,52.5,0
46.82364,-92.59116,14972.96678,3.851817335,4.621521336,6.165338645,4.412540793,4.152089136,4.775249501,64.98803659,62.89583333,61.85117493,0.0,0.0,0.0,0
28.98,-82.21,20737.71899,13.49135286,14.15041783,18.30718563,2.753974895,2.992200557,2.333532934,67.70711297,66.45682451,72.89221557,0.0,0.0,0.0,0
31.4809,-81.8361,51370.10763,24.53030303,23.62420382,26.84615385,3.661818182,3.907006369,3.816483516,53.37873754,54.20945946,60.37804878,5.1,0.0,0.0,0
33.45833333,-81.0625,53893.0247,10.27,11.5525,8.713095238,3.349722222,3.532777778,4.013095238,67.43615495,62.33333333,55.58928571,588.6,448.3,175.9,0
35.40171666,-78.53555,18204.98652,7.376219229,10.65584416,13.57968127,1.925313516,1.707513915,2.056374502,56.91351099,56.48638498,58.75896414,0.0,0.0,0.0,0
37.7,-91.96944444,16857.34118,13.47930283,19.22222222,22.35643564,4.688453159,4.616888889,4.375247525,53.90174672,46.44888889,41.62376238,24.9,9.9,0.0,0
32.26095127,-84.65668634,33308.19916,11.4732854,13.13926585,13.11288344,1.569303097,1.093993326,1.328220859,79.04473304,77.98142415,81.75414365,35.2,11.2,11.2,0
18.292858,-66.680679,52532.99613,24.375,24.25099602,24.13333333,4.622131148,4.752191235,4.036666667,78.25667351,79.288,81.65833333,0.0,0.0,0.0,0
31.74705,-93.23633,13012.06284,29.03017642,29.53624535,29.832,1.524512535,1.739869888,1.954,69.17380661,69.77043269,69.26992288,0.0,0.0,0.0,0
37.0533,-114.3842,118246.4061,33.76766304,35.91483516,38.59171598,3.321059783,3.276648352,3.34260355,13.30298913,12.6043956,12.57988166,1.5,0.0,0.0,1
36.11895,-81.11909,11014.57484,13.10792416,15.3362069,17.12936345,1.950535019,1.500095785,1.340246407,55.0376506,62.72556762,68.75211864,0.0,0.0,0.0,0
33.61767114,-98.28106263,31847.59858,30.53694118,31.01488372,27.99401198,3.335388235,3.852744186,3.348103792,49.49176471,45.17767442,54.03393214,49.3,19.0,19.0,0
35.0283,-79.015,13055.27503,9.613549337,9.899703264,10.11346154,3.384615385,3.589317507,4.065384615,64.45788668,61.203125,63.91558442,0.0,0.0,0.0,0
33.55983163,-84.47725968,23272.08527,14.91270023,12.08337182,11.12663317,2.241990847,1.793533487,1.469346734,70.96440873,72.03488372,71.30612245,34.8,17.8,1.5,0
37.78277778,-111.8413889,28167.32218,8.432752613,10.32531646,10.94795322,4.343554007,4.971392405,4.387719298,47.495086,40.24365482,30.0994152,11.7,1.5,0.0,1
37.209967,-120.634833,13574.80919,19.51703297,17.50274725,16.3244186,2.718982118,2.295604396,1.511627907,49.8349381,47.66758242,50.19186047,2.5,2.5,2.5,0
48.2374,-119.2392,29554.39336,22.41628264,23.01432665,21.40251572,3.939631336,4.226647564,4.120125786,34.69585253,33.17191977,35.75471698,0.0,0.0,0.0,0
27.96917,-80.61833,14829.24951,21.52722772,22.63588391,22.80571429,4.266047088,4.38042328,4.4,67.63647799,64.91005291,63.9137931,53.1,2.3,0.5,1
26.26,-81.5664,23982.65527,23.12921615,23.85990566,25.23372093,4.139357907,4.217730496,4.514534884,77.73487773,78.36950904,74.2202381,93.2,53.1,33.3,0
34.2833,-82.35,17997.05691,8.686629526,7.170391061,8.186746988,2.68658147,2.449565217,1.875903614,63.73345936,62.31410256,60.44848485,12.4,7.0,0.0,0
32.64039,-93.41404,28401.29504,10.31711066,13.62600806,12.65263158,3.85932377,4.365725806,3.59122807,71.08004158,71.72107438,68.04017857,42.6,31.7,4.8,0
40.31083,-110.056948,48468.74461,7.251537515,10.80180412,11.85661376,2.697783251,2.703875969,2.511702128,46.72783251,39.10077519,44.5106383,20.1,11.7,11.7,0
33.18799167,-94.84826541,14763.45393,6.379656294,3.515162791,1.566932271,3.146168137,3.111813953,2.706972112,76.33183183,77.75077559,71.94527363,61.9,52.1,17.3,0
32.289527,-94.868317,18129.17831,18.69910814,18.49544513,19.14897959,2.421404682,2.705175983,3.050612245,68.18800461,70.01295896,73.91555556,66.1,49.8,39.6,0
35.52111111,-120.4538889,35870.05058,14.09316038,13.92790698,12.20081967,2.360259434,2.092790698,2.392213115,65.02547771,58.55269923,66.36945813,22.2,1.1,1.1,0
31.9131,-89.9986,51478.02334,24.38017032,26.20630841,28.91979167,2.659878049,2.768925234,2.829166667,65.13341493,67.29274005,61.328125,13.2,10.6,1.5,0
48.01,-120.56,72916.63436,24.13497268,25.65901639,26.31052632,4.240965517,4.347933884,4.249707602,32.98482759,35.68870523,37.26900585,2.1,1.8,0.0,0
31.09054528,-88.81773639,64417.53487,27.55152395,27.64264264,28.47337278,1.125979681,1.066066066,1.047337278,61.91582003,62.23123123,56.78698225,0.0,0.0,0.0,0
29.0989,-82.0947,14093.22114,18.95434462,21.25069638,19.91666667,2.453460972,2.255988858,2.84047619,65.72672673,65.62108262,62.12962963,0.0,0.0,0.0,0
26.33444,-98.15787,12442.93062,27.43338143,27.8407767,28.93404255,4.811976912,4.339805825,4.943617021,68.2680462,67.66116505,68.71702128,0.0,0.0,0.0,0
48.8168192,-96.7742962,14285.1034,4.564411492,7.264133457,8.811507937,5.558070501,5.618721038,6.400992063,69.61726469,61.62254395,56.26190476,0.0,0.0,0.0,0
36.35333333,-105.45,22225.6878,16.31756757,15.76984925,15.51357466,4.168339768,4.451055276,4.271266968,35.21711799,29.82713568,32.67420814,11.3,4.9,4.9,0
32.066844,-88.529833,35944.15123,25.05724563,25.28763797,24.01705069,1.950980392,1.715555556,1.361751152,77.63180828,75.63908046,76.38536585,160.6,67.2,56.6,0
47.46222222,-113.3866667,93017.89114,22.7704918,22.52873563,21.825,1.995081967,1.720689655,1.875,46.01092896,47.1954023,46.725,0.0,0.0,0.0,1
44.30711701,-73.38084903,25650.66462,14.6673225,14.51156894,13.97601246,3.70239726,3.442222222,3.328125,68.10488246,72.26450512,72.886121,254.2,200.0,106.0,0
44.28333333,-85.98333333,21086.45437,5.0975,7.78245614,5.056521739,4.344038462,4.108070175,3.690434783,70.96923077,76.31929825,77.65217391,0.0,0.0,0.0,0
46.75666667,-110.865,85732.36951,13.521682,11.81066667,7.200595238,2.71570122,2.586011905,3.26547619,47.43143297,53.0881459,66.04294479,18.4,18.4,15.3,0
25.4525,-80.55945,18063.4303,22.46258929,22.9315534,24.83533123,3.899821269,4.280582524,3.717350158,74.32899628,76.06632653,77.75974026,790.5,74.5,0.3,0
64.8214,-152.5594,92541.27162,16.48,16.19230769,19.12820513,2.238513514,1.941558442,1.626315789,56.75555556,57.66153846,53.33333333,0.0,0.0,0.0,1
48.65410716,-94.75444188,54031.99545,4.463888889,5.136111111,6.041666667,4.06271422,4.056163114,4.090873016,66.27757183,67.13160334,68.125,0.0,0.0,0.0,0
31.83759,-97.78197,39639.53833,26.98656163,27.0296846,27.92842942,3.7875,3.934957826,4.08875502,57.48381042,58.71563089,58.19678715,0.0,0.0,0.0,0
42.625,-122.6081,34715.27202,10.77491785,10.52652068,12.89659091,1.766484118,1.721654501,1.448295455,64.64725644,64.3248731,56.42767296,31.5,6.3,0.0,0
33.3451,-110.4573,94055.44221,28.19922705,29.24966118,29.55268595,1.981111111,1.866795741,2.062190083,19.80193237,22.58470474,19.83471074,0.0,0.0,0.0,0
34.14184573,-84.68445747,15517.08582,13.05,14.6980315,14.94196078,1.867523364,1.93503937,1.638039216,72.79138627,78.96577017,81.83606557,62.3,45.8,34.1,0
32.71688829,-83.97137112,38051.98215,16.75304592,17.3227907,16.38247012,2.842408622,2.353395349,2.548007968,57.2488345,55.67930661,52.46421268,0.0,0.0,0.0,0
34.254347,-86.592043,24548.64646,23.64783014,24.3475,25.21468254,1.191740551,1.250833333,1.111706349,67.48626045,65.31723381,65.11982571,4.8,0.0,0.0,0
31.03265,-87.700048,57199.86578,12.24080522,12.42526998,14.24565217,3.833188248,3.525485961,3.625217391,72.69589977,75.63963964,74.15420561,100.5,37.4,34.6,0
30.83336,-94.86448001,74608.29607,9.333333333,11.39606742,13.42307692,2.28616188,2.257183099,1.731782946,71.93130779,72.41498559,75.58064516,25.8,0.3,0.3,0
41.9281,-119.7758,58091.47191,16.07321594,15.68367347,16.55952381,4.057858136,3.688961039,3.747222222,39.87250811,44.57328386,50.55753968,0.0,0.0,0.0,1
35.8997,-110.2644,105220.3035,24.01396277,26.22441558,27.81351351,5.08018617,5.291948052,5.556756757,13.71143617,15.48831169,16.40540541,1.6,1.6,1.6,0
30.83035,-93.75803333,27199.54676,18.07581395,18.75844156,22.55956175,2.644372093,2.468181818,2.621115538,73.33209302,73.05565863,73.02988048,0.0,0.0,0.0,0
46.07805556,-118.8680556,28471.88582,18.03238095,19.44490358,20.09764706,3.575782313,3.721763085,2.771176471,50.63847203,44.46961326,45.5147929,37.2,0.5,0.0,0
36.4739,-94.8361,43916.89138,7.10128388,10.50141643,14.17365269,4.345050215,5.011965812,5.705988024,61.16212339,58.86324786,56.53293413,36.1,31.0,13.8,0
38.33194444,-120.9188889,41263.64031,19.75072886,21.26744186,23.26582278,3.356954612,3.308211144,3.144303797,53.79471229,50.64776119,46.5,0.0,0.0,0.0,0
34.6325,-92.1839,11636.04908,17.99172142,19.49893899,20.63428571,2.279078947,1.569230769,1.506285714,66.76248313,72.16759777,71.825,21.0,10.0,8.9,0
31.88147397,-88.90502177,52537.02577,20.90751634,22.41814159,23.46946903,3.112962963,2.557743363,2.574778761,75.2425,75.13829787,75.72222222,38.0,1.0,0.0,0
35.7619444,-106.598333,31502.17264,9.925857275,9.293518519,8.420634921,4.006403712,4.096574074,4.366666667,40.53062179,43.7953271,40.706,0.0,0.0,0.0,0
36.90305555,-119.665,14480.57934,25.08349282,24.38009592,22.87564767,2.624043062,2.546043165,2.431606218,46.86586826,51.6498801,54.39896373,0.0,0.0,0.0,0
31.9423372,-95.3010426,11531.80687,12.93166996,16.86540241,16.26805556,2.525,2.417853839,3.155357143,81.17717718,80.99722479,75.34325397,0.0,0.0,0.0,0
42.96706114,-77.61504229,17405.52953,3.634071222,0.595256167,2.920833333,4.493840231,4.770398482,3.677777778,74.31607335,75.33839479,68.10734463,126.4,60.0,16.2,0
32.11891998,-95.40650001,25631.99878,24.63623656,23.81039604,23.89637306,3.467634409,4.171039604,3.926943005,60.06666667,57.7029703,59.24352332,48.9,4.0,0.0,0
26.29368,-98.09393,16670.0049,18.90473684,16.37772926,15.2816092,3.992549228,3.401340782,3.309785933,67.80660955,61.77708593,64.87788779,0.0,0.0,0.0,0
32.6766,-103.1441,6873.980849,14.13544669,14.75418994,16.075,6.385590778,7.698882682,7.54,31.39156627,20.75280899,20.375,0.0,0.0,0.0,0
32.1322,-81.7112,11764.9982,-7.290460526,-2.116339869,-1.502985075,4.135526316,4.282352941,3.376119403,81.12937063,83.36690647,88.4,0.0,0.0,0.0,0
29.52,-83.16,13612.06685,27.64548417,27.4429368,27.43200795,1.558579088,1.680481283,1.774114441,67.3707186,69.59759358,71.66485014,0.0,0.0,0.0,0
44.01901998,-96.87362999,31548.10247,-10.81659389,-9.931034483,-9.99389002,4.629306162,4.277044335,3.858452138,73.75301811,72.04285714,69.86875,0.3,0.0,0.0,0
45.92316,-93.865147,37479.0336,2.818549512,5.613091922,5.273053892,3.066945607,3.457381616,3.11257485,65.3649635,60.62613982,55.93506494,0.0,0.0,0.0,0
35.66591666,-81.07196666,15734.88583,10.91764432,8.390730337,7.765277778,1.777234637,1.91741573,1.442857143,66.53724395,65.32865169,67.27777778,19.4,19.4,0.3,0
